queryID,n_prune_user,n_result_user,n_refine_user,ip_cost,io_cost,total_time,memory_index_time,io_time
       340,   2189357,       100,         0,      2874,         0,      0.04,      0.04,      0.00
       341,   2189357,       100,         0,      2018,         0,      0.04,      0.04,      0.00
       342,   2189357,       100,         0,     19130,         0,      0.04,      0.04,      0.00
       343,   1703362,       100,         0,    486095,         0,      0.09,      0.09,      0.00
       344,   2184149,       100,         0,      5307,         0,      0.04,      0.04,      0.00
       345,   1483571,       100,         0,    705886,         0,      0.10,      0.09,      0.00
       346,   2189357,       100,         0,      3529,         0,      0.04,      0.04,      0.00
       347,   2188516,       100,         0,       941,         0,      0.04,      0.04,      0.00
       348,   2189356,        99,         2,     13572,         0,      0.07,      0.04,      0.00
       349,   2189355,        98,         4,     48691,         0,      0.08,      0.04,      0.00
       350,   2177965,       100,         0,     11492,         0,      0.04,      0.04,      0.00
       351,   2133702,       100,         0,     55755,         0,      0.05,      0.04,      0.00
       352,   1585991,       100,         0,    603466,         0,      0.08,      0.08,      0.00
       353,   2185817,       100,         0,      3640,         0,      0.04,      0.04,      0.00
       354,   1743114,       100,         0,    446343,         0,      0.08,      0.07,      0.00
       355,   1545370,       100,         0,    644087,         0,      0.10,      0.09,      0.00
       356,   2152082,       100,         0,     37375,         0,      0.04,      0.04,      0.00
       357,   2181436,       100,         0,      8021,         0,      0.04,      0.04,      0.00
       358,   2151601,       100,         0,     37856,         0,      0.04,      0.04,      0.00
       359,   2175950,       100,         0,     13507,         0,      0.04,      0.04,      0.00
       360,   2176483,       100,         0,     12974,         0,      0.04,      0.04,      0.00
       361,   2189357,       100,         0,     56430,         0,      0.05,      0.04,      0.00
       362,   2186424,       100,         0,      3033,         0,      0.04,      0.04,      0.00
       363,   2139862,       100,         0,     49592,         0,      0.04,      0.04,      0.00
       364,   2186539,       100,         0,      2918,         0,      0.04,      0.04,      0.00
       365,   2148296,       100,         0,     41161,         0,      0.04,      0.04,      0.00
       366,   2184847,       100,         0,      4610,         0,      0.04,      0.04,      0.00
       367,   2142884,       100,         0,     46573,         0,      0.04,      0.04,      0.00
       368,   1831465,       100,         0,    357992,         0,      0.07,      0.06,      0.00
       369,   2062121,       100,         0,    127325,         0,      0.05,      0.05,      0.00
       370,   2185665,       100,         0,      3792,         0,      0.04,      0.04,      0.00
       371,   2185262,       100,         0,      4195,         0,      0.04,      0.04,      0.00
       372,   2189357,       100,         0,      3732,         0,      0.04,      0.04,      0.00
       373,   2180462,       100,         0,      8995,         0,      0.04,      0.04,      0.00
       374,   1919674,       100,         0,    269783,         0,      0.06,      0.06,      0.00
       375,   2179591,       100,         0,      9866,         0,      0.04,      0.04,      0.00
       376,   2184977,       100,         0,      4480,         0,      0.04,      0.04,      0.00
       377,   2175072,       100,         0,     14385,         0,      0.04,      0.04,      0.00
       378,   2189357,       100,         0,      1801,         0,      0.04,      0.04,      0.00
       379,   2189357,       100,         0,      3875,         0,      0.04,      0.04,      0.00
