queryID,n_prune_user,n_result_user,n_refine_user,ip_cost,io_cost,total_time,memory_index_time,io_time
       398,   1298093,       100,         0,    891364,         0,      0.06,      0.06,      0.00
       399,   1882659,       100,         0,    306798,         0,      0.04,      0.04,      0.00
       400,   1952447,       100,         0,    237010,         0,      0.04,      0.03,      0.00
       401,   2046151,       100,         0,    143306,         0,      0.03,      0.03,      0.00
       402,   2189357,       100,         0,    679696,         0,      0.06,      0.05,      0.00
       403,   1838658,       100,         0,    350799,         0,      0.04,      0.04,      0.00
       404,   1736134,       100,         0,    453323,         0,      0.05,      0.05,      0.00
       405,   1925059,       100,         0,    264398,         0,      0.04,      0.03,      0.00
       406,   2189356,        99,         2,    105559,         0,      0.05,      0.02,      0.00
       407,   1635900,       100,         0,    553557,         0,      0.05,      0.05,      0.00
       408,   2189355,        98,         4,    318763,         0,      0.06,      0.03,      0.00
       409,   2180958,       100,         0,      8499,         0,      0.02,      0.02,      0.00
       410,   1412309,       100,         0,    777148,         0,      0.06,      0.06,      0.00
       411,   1876691,       100,         0,    312766,         0,      0.04,      0.04,      0.00
       412,   2135771,       100,         0,     53686,         0,      0.03,      0.02,      0.00
       413,   2189357,       100,         0,     10406,         0,      0.02,      0.02,      0.00
       414,    875474,       100,         0,   1313983,         0,      0.11,      0.10,      0.00
       415,   1902336,       100,         0,    287121,         0,      0.04,      0.04,      0.00
       416,   2189356,        99,         2,    572512,         0,      0.07,      0.05,      0.00
       417,   1741601,       100,         0,    447856,         0,      0.05,      0.04,      0.00
       418,   2189355,        99,         3,   1778125,         0,      0.11,      0.08,      0.00
       419,   1006829,       100,         0,   1182628,         0,      0.08,      0.08,      0.00
       420,   2189355,        99,         3,    216746,         0,      0.06,      0.03,      0.00
       421,   2189355,        99,         3,     61425,         0,      0.04,      0.02,      0.00
       422,   2189357,       100,         0,    214226,         0,      0.04,      0.03,      0.00
       423,   2116019,       100,         0,     73438,         0,      0.03,      0.02,      0.00
       424,   2021495,       100,         0,    167962,         0,      0.03,      0.03,      0.00
       425,   2030463,       100,         0,    158994,         0,      0.03,      0.03,      0.00
       426,   2189357,       100,         0,    224102,         0,      0.04,      0.03,      0.00
       427,   2189357,       100,         0,    159198,         0,      0.03,      0.03,      0.00
       428,   2016054,       100,         0,    173403,         0,      0.03,      0.03,      0.00
       429,   2035043,       100,         0,    154414,         0,      0.03,      0.03,      0.00
       430,   1608507,       100,         0,    580948,         0,      0.06,      0.06,      0.00
       431,   2158774,       100,         0,     30683,         0,      0.03,      0.02,      0.00
       432,   2189356,        99,         2,    406895,         0,      0.07,      0.04,      0.00
       433,   2031785,       100,         0,    157672,         0,      0.04,      0.03,      0.00
       434,   2126582,       100,         0,     62875,         0,      0.03,      0.02,      0.00
       435,   1809981,       100,         0,    379476,         0,      0.04,      0.04,      0.00
       436,   1779843,       100,         0,    409614,         0,      0.05,      0.05,      0.00
       437,   1889893,       100,         0,    299564,         0,      0.04,      0.04,      0.00
       438,   2076640,       100,         0,    112817,         0,      0.03,      0.03,      0.00
       439,   2189357,       100,         0,    200820,         0,      0.03,      0.03,      0.00
       440,   2109098,       100,         0,     80359,         0,      0.03,      0.02,      0.00
       441,   2143432,       100,         0,     46025,         0,      0.03,      0.02,      0.00
       442,   1410345,       100,         0,    779112,         0,      0.06,      0.06,      0.00
       443,   2103200,       100,         0,     86257,         0,      0.03,      0.03,      0.00
       444,   2189357,       100,         0,    893347,         0,      0.06,      0.06,      0.00
       445,   1578399,       100,         0,    611058,         0,      0.06,      0.05,      0.00
       446,   2067784,       100,         0,    121671,         0,      0.03,      0.03,      0.00
       447,   2101858,       100,         0,     87599,         0,      0.03,      0.03,      0.00
       448,   1800130,       100,         0,    389327,         0,      0.04,      0.04,      0.00
       449,    861442,       100,         0,   1328015,         0,      0.10,      0.10,      0.00
       450,   2189357,       100,         0,    283603,         0,      0.05,      0.05,      0.00
       451,   2156266,       100,         0,     33191,         0,      0.03,      0.02,      0.00
       452,   2189357,       100,         0,    103430,         0,      0.03,      0.03,      0.00
       453,   2049957,       100,         0,    139500,         0,      0.03,      0.03,      0.00
       454,   2050376,       100,         0,    139081,         0,      0.03,      0.03,      0.00
       455,   2126188,       100,         0,     63269,         0,      0.03,      0.02,      0.00
       456,   2189357,       100,         0,    174202,         0,      0.03,      0.03,      0.00
       457,   2173643,       100,         0,     15814,         0,      0.02,      0.02,      0.00
       458,   1693640,       100,         0,    495817,         0,      0.05,      0.05,      0.00
       459,   2189356,        99,         2,     35688,         0,      0.04,      0.02,      0.00
       460,   2112422,       100,         0,     77035,         0,      0.03,      0.02,      0.00
       461,   2189355,        99,         3,   1234650,         0,      0.10,      0.07,      0.00
       462,   2003143,       100,         0,    186314,         0,      0.04,      0.03,      0.00
       463,   2139088,       100,         0,     50369,         0,      0.03,      0.02,      0.00
       464,   1561833,       100,         0,    627624,         0,      0.06,      0.06,      0.00
       465,   2189356,        99,         2,    117534,         0,      0.05,      0.02,      0.00
       466,   2137117,       100,         0,     52340,         0,      0.03,      0.02,      0.00
       467,   2013630,       100,         0,    175827,         0,      0.03,      0.03,      0.00
       468,   2189356,        99,         2,    671106,         0,      0.07,      0.06,      0.00
       469,   1665114,       100,         0,    524343,         0,      0.05,      0.05,      0.00
       470,   2189357,       100,         0,    250394,         0,      0.04,      0.03,      0.00
       471,   2189357,       100,         0,   1531966,         0,      0.09,      0.08,      0.00
       472,   1553539,       100,         0,    635918,         0,      0.06,      0.06,      0.00
       473,   1659035,       100,         0,    530422,         0,      0.05,      0.05,      0.00
       474,   2189357,       100,         0,    944092,         0,      0.08,      0.07,      0.00
       475,   1976770,       100,         0,    212687,         0,      0.04,      0.03,      0.00
       476,   2189357,       100,         0,   1093764,         0,      0.07,      0.07,      0.00
       477,   2189356,        99,         2,   1263612,         0,      0.10,      0.08,      0.00
       478,   2103870,       100,         0,     85587,         0,      0.03,      0.02,      0.00
       479,   2189357,       100,         0,    629912,         0,      0.05,      0.05,      0.00
       480,   2189357,       100,         0,     11736,         0,      0.02,      0.02,      0.00
       481,   2189357,       100,         0,     43310,         0,      0.03,      0.02,      0.00
       482,   1847980,       100,         0,    341477,         0,      0.04,      0.04,      0.00
       483,   1899030,       100,         0,    290427,         0,      0.04,      0.04,      0.00
       484,   1330708,       100,         0,    858749,         0,      0.07,      0.07,      0.00
       485,   2189357,       100,         0,   1466651,         0,      0.08,      0.08,      0.00
       486,   2189357,       100,         0,   1049129,         0,      0.07,      0.07,      0.00
       487,   1945792,       100,         0,    243665,         0,      0.04,      0.03,      0.00
       488,   1938247,       100,         0,    251210,         0,      0.04,      0.03,      0.00
       489,   2084107,       100,         0,    105350,         0,      0.03,      0.03,      0.00
       490,   2040990,       100,         0,    148467,         0,      0.03,      0.03,      0.00
       491,   1719835,       100,         0,    469622,         0,      0.05,      0.04,      0.00
       492,   2189357,       100,         0,    135296,         0,      0.03,      0.03,      0.00
       493,   2073160,       100,         0,    116297,         0,      0.03,      0.03,      0.00
       494,   2130176,       100,         0,     59281,         0,      0.03,      0.02,      0.00
       495,   2189356,        99,         2,    280640,         0,      0.06,      0.03,      0.00
       496,   1929717,       100,         0,    259740,         0,      0.04,      0.04,      0.00
       497,   1817128,       100,         0,    372329,         0,      0.04,      0.04,      0.00
       498,   1629586,       100,         0,    559871,         0,      0.05,      0.05,      0.00
       499,   1897768,       100,         0,    291689,         0,      0.04,      0.04,      0.00
       500,   1653810,       100,         0,    535647,         0,      0.05,      0.05,      0.00
       501,    867082,       100,         0,   1322375,         0,      0.09,      0.08,      0.00
       502,   2189357,       100,         0,    122975,         0,      0.03,      0.03,      0.00
       503,   1782003,       100,         0,    407454,         0,      0.05,      0.04,      0.00
       504,   1957159,       100,         0,    232298,         0,      0.04,      0.03,      0.00
       505,    733596,       100,         0,   1455861,         0,      0.08,      0.08,      0.00
