queryID,n_prune_user,n_result_user,n_refine_user,ip_cost,io_cost,total_time,memory_index_time,io_time
        83,   2189356,        87,        14,   4423647,         0,      0.11,      0.08,      0.00
        84,   2189350,        76,        31,   7136592,         0,      0.12,      0.09,      0.00
        85,   2189238,        95,       124,  21977997,         0,      0.16,      0.09,      0.00
        86,   2189311,        97,        49,  10009122,         0,      0.13,      0.09,      0.00
        87,   2189356,        98,         3,   2668212,         0,      0.11,      0.09,      0.00
        88,   2189352,        86,        19,   5221572,         0,      0.13,      0.10,      0.00
        89,   2188980,         0,       477,  78311502,         0,      0.27,      0.08,      0.00
        90,   2189357,       100,         0,   2189457,         0,      0.10,      0.09,      0.00
        91,   2189327,        84,        46,   9530367,         0,      0.12,      0.09,      0.00
        92,   2189261,        66,       130,  22935507,         0,      0.16,      0.09,      0.00
        93,   2189357,       100,         0,   2189457,         0,      0.11,      0.08,      0.00
        94,   2189355,        91,        11,   3944892,         0,      0.13,      0.10,      0.00
        95,   2189343,        95,        19,   5221572,         0,      0.13,      0.10,      0.00
        96,   2189350,        93,        14,   4423647,         0,      0.11,      0.09,      0.00
        97,   2189352,        19,        86,  15913767,         0,      0.12,      0.07,      0.00
        98,   2189357,       100,         0,   2189457,         0,      0.12,      0.11,      0.00
        99,   2189354,        89,        14,   4423647,         0,      0.12,      0.09,      0.00
       100,   2189354,        91,        12,   4104477,         0,      0.10,      0.08,      0.00
       101,   2189350,        97,        10,   3785307,         0,      0.10,      0.08,      0.00
       102,   2189357,       100,         0,   2189457,         0,      0.10,      0.08,      0.00
       103,   2189357,       100,         0,   2189457,         0,      0.10,      0.09,      0.00
       104,   2189354,        94,         9,   3625722,         0,      0.10,      0.08,      0.00
       105,   2189356,        95,         6,   3146967,         0,      0.10,      0.08,      0.00
       106,   2189348,        97,        12,   4104477,         0,      0.10,      0.08,      0.00
       107,   2189356,        97,         4,   2827797,         0,      0.10,      0.08,      0.00
       108,   2189357,       100,         0,   2189457,         0,      0.10,      0.08,      0.00
       109,   2189355,        99,         3,   2668212,         0,      0.09,      0.07,      0.00
       110,   2189324,        99,        34,   7615347,         0,      0.12,      0.09,      0.00
       111,   2189332,        83,        42,   8892027,         0,      0.14,      0.09,      0.00
       112,   2189357,       100,         0,   2189457,         0,      0.09,      0.08,      0.00
       113,   2189356,        96,         5,   2987382,         0,      0.10,      0.08,      0.00
       114,   2189357,       100,         0,   2189457,         0,      0.09,      0.07,      0.00
       115,   2189357,       100,         0,   2189457,         0,      0.10,      0.09,      0.00
       116,   2189338,         1,       118,  21020487,         0,      0.17,      0.11,      0.00
       117,   2189335,        92,        30,   6977007,         0,      0.15,      0.11,      0.00
       118,   2189357,       100,         0,   2189457,         0,      0.16,      0.15,      0.00
       119,   2189335,        97,        25,   6179082,         0,      0.18,      0.14,      0.00
       120,   2189320,        81,        56,  11126217,         0,      0.11,      0.07,      0.00
       121,   2189357,       100,         0,   2189457,         0,      0.12,      0.08,      0.00
       122,   2189353,        69,        35,   7774932,         0,      0.11,      0.08,      0.00
       123,   2189353,        94,        10,   3785307,         0,      0.10,      0.07,      0.00
       124,   2189357,       100,         0,   2189457,         0,      0.09,      0.08,      0.00
       125,   2189351,        76,        30,   6977007,         0,      0.12,      0.09,      0.00
       126,   2189356,        95,         6,   3146967,         0,      0.11,      0.09,      0.00
       127,   2189354,        98,         5,   2987382,         0,      0.10,      0.09,      0.00
       128,   2189340,        90,        27,   6498252,         0,      0.10,      0.07,      0.00
       129,   2189355,        98,         4,   2827797,         0,      0.10,      0.08,      0.00
       130,   2189349,        96,        12,   4104477,         0,      0.12,      0.10,      0.00
       131,   2189354,        98,         5,   2987382,         0,      0.09,      0.08,      0.00
       132,   2189353,         3,       101,  18307542,         0,      0.14,      0.09,      0.00
       133,   2189353,        99,         5,   2987382,         0,      0.11,      0.09,      0.00
       134,   2189309,        38,       110,  19743807,         0,      0.14,      0.08,      0.00
       135,   2189344,        80,        33,   7455762,         0,      0.11,      0.08,      0.00
       136,   2189355,        90,        12,   4104477,         0,      0.11,      0.09,      0.00
       137,   2189355,        99,         3,   2668212,         0,      0.09,      0.08,      0.00
       138,   2189342,        97,        18,   5061987,         0,      0.11,      0.09,      0.00
       139,   2189355,        95,         7,   3306552,         0,      0.11,      0.09,      0.00
       140,   2189034,         9,       414,  68257647,         0,      0.26,      0.09,      0.00
